GROUP_EXPERIMENT,AB_GROUP,participant,PROLIFIC_PID,SOURCE_FILE,Trial,trial_rank,n_trials_participant,Choice,TrialDuration,Bus_cost,metro_cost,RH_cost,Bus_travel_time,Bus_Comfort,Bus_CO2,metro_travel_time,metro_Comfort,metro_CO2,RH_travel_time,RH_Comfort,RH_CO2,trial_101_200,NorTrial_pre,NorTrial_101_200,NorTrial_10
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,21,21,300,2,9.9522,15,5,20,10,5,5,15,3,2,10,3,5,0,0.20202020202020202,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,22,22,300,3,2.4898,15,8,15,10,5,5,15,5,5,15,5,2,0,0.21212121212121213,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,23,23,300,1,6.81,3,5,7,10,5,2,15,5,10,15,5,10,0,0.2222222222222222,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,24,24,300,1,1.7693,3,8,7,10,5,2,20,3,10,10,1,10,0,0.23232323232323232,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,25,25,300,2,2.6481,15,5,20,20,5,5,15,3,2,25,5,10,0,0.24242424242424243,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,26,26,300,3,5.869,3,5,7,20,5,10,15,5,10,10,3,5,0,0.25252525252525254,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,27,27,300,2,15.1053,3,5,7,20,1,5,10,5,2,25,5,2,0,0.26262626262626265,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,28,28,300,3,8.2988,3,5,20,10,5,5,20,3,5,25,3,2,0,0.2727272727272727,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,29,29,300,3,4.3718,15,5,15,10,5,10,15,1,10,10,5,5,0,0.2828282828282828,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,30,30,300,2,34.8546,8,5,7,30,5,5,10,1,2,25,1,5,0,0.29292929292929293,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,31,31,300,3,15.1004,15,5,7,20,5,5,15,5,5,10,5,5,0,0.30303030303030304,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,32,32,300,1,2.7765,15,8,15,30,1,2,15,5,10,10,3,10,0,0.31313131313131315,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,33,33,300,3,3.7553,8,12,15,10,1,10,20,5,5,15,5,2,0,0.32323232323232326,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,34,34,300,1,49.3011,3,8,20,10,3,2,10,1,10,15,5,5,0,0.3333333333333333,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,35,35,300,1,1.8487,8,5,7,30,5,2,10,5,5,15,1,5,0,0.3434343434343434,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,36,36,300,1,11.1515,8,5,15,10,1,2,10,3,2,25,5,10,0,0.35353535353535354,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,37,37,300,3,3.2597,15,8,20,30,3,10,20,3,10,25,5,5,0,0.36363636363636365,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,38,38,300,3,64.2386,8,5,7,20,5,2,10,3,5,25,1,2,0,0.37373737373737376,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,39,39,300,1,33.1614,15,5,7,20,1,2,15,5,5,10,3,5,0,0.3838383838383838,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,40,40,300,3,5.1161,3,8,20,20,1,5,10,3,10,10,3,2,0,0.3939393939393939,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,41,41,300,1,6.2823,8,12,7,30,3,2,20,1,2,10,1,5,0,0.40404040404040403,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,42,42,300,2,12.092,8,8,20,30,1,2,20,5,2,15,1,10,0,0.41414141414141414,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,43,43,300,3,6.3002,3,12,7,20,1,10,20,1,10,10,3,10,0,0.42424242424242425,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,44,44,300,1,5.1422,8,8,20,10,3,2,15,1,2,10,3,10,0,0.43434343434343436,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,45,45,300,2,162.2778,15,5,7,30,1,10,20,5,2,25,3,5,0,0.4444444444444444,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,46,46,300,3,2.1089,3,8,20,30,3,5,20,1,5,10,3,2,0,0.45454545454545453,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,47,47,300,2,6.1156,8,8,7,20,3,5,15,3,5,10,5,10,0,0.46464646464646464,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,48,48,300,1,1.7674,8,5,7,30,1,2,20,3,10,25,1,5,0,0.47474747474747475,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,49,49,300,3,8.4115,8,8,7,10,5,10,20,1,5,10,5,5,0,0.48484848484848486,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,50,50,300,1,3.403,8,8,15,30,5,2,20,5,10,15,5,5,0,0.494949494949495,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,51,51,300,3,11.6769,15,5,7,20,1,2,20,5,10,10,1,2,0,0.5050505050505051,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,52,52,300,3,3.6016,8,0,7,20,1,10,10,3,10,25,1,5,0,0.5151515151515151,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,53,53,300,1,2.2247,8,5,7,20,3,2,10,3,10,25,3,10,0,0.5252525252525253,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,54,54,300,1,120.5408,15,5,15,30,5,2,10,5,5,15,1,5,0,0.5353535353535354,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,55,55,300,3,2.6476,8,8,15,20,3,5,15,3,10,25,1,2,0,0.5454545454545454,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,56,56,300,2,1.964,8,12,20,30,3,10,10,5,2,25,1,5,0,0.5555555555555556,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,57,57,300,2,2.5231,15,12,15,10,1,10,20,1,2,15,1,10,0,0.5656565656565656,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,58,58,300,2,2.8348,3,12,20,20,3,2,10,5,2,10,5,5,0,0.5757575757575758,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,59,59,300,1,2.3134,15,5,7,30,5,2,10,1,10,25,3,10,0,0.5858585858585859,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,60,60,300,2,2.6432,3,5,7,10,5,10,20,3,2,10,3,2,0,0.5959595959595959,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,61,61,300,2,95.1204,3,8,7,20,1,5,15,3,2,15,1,10,0,0.6060606060606061,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,62,62,300,1,1.9874,15,12,7,20,5,2,20,1,10,25,5,2,0,0.6161616161616161,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,63,63,300,3,2.3774,15,12,20,20,3,10,15,1,5,15,5,2,0,0.6262626262626263,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,64,64,300,2,2.9524,8,12,20,30,1,10,10,1,2,25,5,5,0,0.6363636363636364,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,65,65,300,2,112.3997,3,5,20,20,1,5,20,5,2,10,1,5,0,0.6464646464646465,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,66,66,300,3,2.3461,3,12,15,10,1,5,15,3,5,25,5,2,0,0.6565656565656566,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,67,67,300,1,2.443,15,12,15,10,5,2,15,5,10,25,5,5,0,0.6666666666666666,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,68,68,300,2,2.3022,3,5,15,20,1,10,20,5,2,15,3,5,0,0.6767676767676768,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,69,69,300,2,1.3376,3,12,20,30,5,2,10,1,2,10,5,10,0,0.6868686868686869,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,70,70,300,1,1.7517,8,12,7,20,3,2,20,5,5,25,5,10,0,0.696969696969697,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,71,71,300,1,3.8974,8,8,15,30,3,10,20,1,10,10,1,10,0,0.7070707070707071,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,72,72,300,3,2.1727,8,5,7,30,5,10,15,5,10,10,5,5,0,0.7171717171717171,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,73,73,300,1,2.191,3,8,15,30,3,2,10,5,10,10,3,5,0,0.7272727272727273,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,74,74,300,1,5.2472,15,12,20,30,5,2,10,3,2,15,5,10,0,0.7373737373737373,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,75,75,300,2,6.9284,3,5,7,20,5,5,20,3,2,25,3,2,0,0.7474747474747475,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,76,76,300,2,72.1196,15,12,15,10,1,10,10,5,2,15,5,2,0,0.7575757575757576,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,77,77,300,1,168.5095,3,12,7,30,3,2,15,5,5,10,3,5,0,0.7676767676767676,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,78,78,300,1,10.4131,8,12,20,10,3,2,10,3,5,10,3,2,0,0.7777777777777778,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,79,79,300,2,4.1573,15,12,20,10,3,10,15,5,2,15,3,10,0,0.7878787878787878,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,80,80,300,1,2.0998,3,12,15,10,5,2,10,5,10,10,5,10,0,0.797979797979798,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,81,81,300,1,1.5397,3,5,7,20,3,2,15,1,5,25,1,10,0,0.8080808080808081,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,82,82,300,2,1.9962,15,5,15,30,5,10,15,1,5,25,5,10,0,0.8181818181818182,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,83,83,300,3,5.8039,15,8,7,20,1,2,10,1,5,15,3,2,0,0.8282828282828283,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,84,84,300,1,3.946,15,12,20,10,1,5,15,3,10,15,1,10,0,0.8383838383838383,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,85,85,300,3,6.1933,8,8,7,20,5,10,20,1,2,15,1,2,0,0.8484848484848485,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,86,86,300,2,1.9657,3,8,20,30,3,10,15,1,2,10,5,10,0,0.8585858585858586,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,87,87,300,3,2.3718,15,8,7,10,3,10,15,1,10,25,3,5,0,0.8686868686868687,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,88,88,300,2,2.0786,15,8,15,10,3,10,20,5,2,15,5,5,0,0.8787878787878788,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,89,89,300,3,2.0087,3,12,15,20,5,10,15,3,5,25,5,2,0,0.8888888888888888,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,90,90,300,2,2.3425,15,8,7,10,3,5,20,3,2,25,3,5,0,0.898989898989899,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,91,91,300,2,3.0816,15,8,15,30,1,2,10,5,2,25,1,2,0,0.9090909090909091,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,92,92,300,2,2.6692,15,12,15,30,1,10,10,5,5,10,1,10,0,0.9191919191919192,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,93,93,300,3,2.2274,8,12,20,30,3,5,15,1,5,25,1,2,0,0.9292929292929293,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,94,94,300,1,6.8168,15,12,20,20,5,10,20,1,10,25,3,10,0,0.9393939393939394,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,95,95,300,1,6.647,8,5,20,30,5,5,15,3,5,10,3,5,0,0.9494949494949495,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,96,96,300,3,5.6209,8,12,15,10,5,5,10,3,5,15,1,2,0,0.9595959595959596,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,97,97,300,3,2.8428,8,12,7,20,1,5,10,1,5,15,1,2,0,0.9696969696969697,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,98,98,300,2,1.6597,3,12,15,20,3,5,10,5,2,25,3,10,0,0.9797979797979798,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,99,99,300,2,1.7571,3,8,7,20,1,5,15,5,2,10,1,10,0,0.98989898989899,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,100,100,300,1,4.8689,15,8,7,10,5,2,10,1,2,15,5,10,0,1,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,101,101,300,1,1.5231,8,8,20,20,3,2,15,3,5,25,3,10,1,0,0,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,102,102,300,3,4.6849,15,8,7,20,1,10,20,5,10,15,1,5,1,0,0.010101010101010102,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,103,103,300,3,1.2014,8,12,15,30,1,2,20,3,10,15,3,2,1,0,0.020202020202020204,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,104,104,300,1,2.5315,3,8,7,20,5,2,15,5,10,25,1,5,1,0,0.030303030303030304,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,105,105,300,1,5.0905,15,8,7,10,3,2,20,5,10,25,1,2,1,0,0.04040404040404041,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,106,106,300,1,2.2949,3,8,20,10,5,2,15,1,10,25,3,2,1,0,0.050505050505050504,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,107,107,300,1,2.6618,8,5,15,30,3,2,20,1,5,25,1,2,1,0,0.06060606060606061,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,108,108,300,3,3.438,3,12,20,10,3,2,15,5,10,25,5,2,1,0,0.0707070707070707,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,109,109,300,1,2.113,8,12,20,10,3,2,10,1,5,15,3,5,1,0,0.08080808080808081,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,110,110,300,3,2.3235,15,8,20,20,3,5,10,5,10,15,5,2,1,0,0.09090909090909091,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,111,111,300,2,11.6994,15,8,7,20,5,10,10,5,5,25,1,5,1,0,0.10101010101010101,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,112,112,300,1,3.4122,15,5,20,20,5,2,15,3,2,25,5,5,1,0,0.1111111111111111,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,113,113,300,2,4.8056,8,5,15,30,5,2,20,5,2,10,3,10,1,0,0.12121212121212122,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,114,114,300,3,5.29,8,8,15,10,5,10,10,3,10,15,1,5,1,0,0.13131313131313133,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,115,115,300,1,32.936,3,5,20,30,5,2,15,5,10,10,5,2,1,0,0.1414141414141414,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,116,116,300,2,21.4438,3,5,20,20,1,2,15,5,2,10,1,10,1,0,0.15151515151515152,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,117,117,300,3,5.2514,8,5,20,20,5,10,15,1,10,10,5,5,1,0,0.16161616161616163,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,118,118,300,3,1.8166,8,8,15,30,3,10,20,1,5,25,3,2,1,0,0.1717171717171717,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,119,119,300,1,1.9415,3,12,20,20,5,2,20,3,5,15,1,5,1,0,0.18181818181818182,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,120,120,300,1,3.1299,8,5,7,20,5,5,10,3,5,25,1,5,1,0,0.1919191919191919,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,121,121,300,1,1.5353,3,8,20,10,1,2,10,3,5,10,5,10,1,0,0.20202020202020202,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,122,122,300,2,2.1099,3,12,20,10,3,10,20,3,2,15,3,10,1,0,0.21212121212121213,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,123,123,300,2,1.5426,15,8,15,20,1,5,10,5,2,10,1,5,1,0,0.2222222222222222,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,124,124,300,1,41.8269,8,5,20,30,3,5,20,1,5,25,3,10,1,0,0.23232323232323232,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,125,125,300,1,6.2165,8,12,20,20,5,10,20,5,10,10,5,10,1,0,0.24242424242424243,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,126,126,300,2,3.7362,3,8,7,20,1,2,15,5,2,15,3,5,1,0,0.25252525252525254,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,127,127,300,3,2.9107,8,12,7,30,5,5,10,5,10,15,5,2,1,0,0.26262626262626265,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,128,128,300,2,6.7198,15,8,7,30,1,5,10,1,5,10,5,10,1,0,0.2727272727272727,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,129,129,300,2,2.3291,15,5,7,10,5,10,10,3,2,10,3,10,1,0,0.2828282828282828,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,130,130,300,1,2.0949,15,5,15,10,1,5,10,1,10,25,5,10,1,0,0.29292929292929293,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,131,131,300,1,1.4213,8,5,15,30,3,2,20,3,5,10,3,10,1,0,0.30303030303030304,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,132,132,300,1,1.3281,15,8,7,10,5,2,20,1,10,15,3,10,1,0,0.31313131313131315,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,133,133,300,3,4.6701,15,8,15,30,1,2,15,1,2,15,5,2,1,0,0.32323232323232326,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,134,134,300,2,1.6804,8,5,15,30,5,10,15,5,2,10,3,5,1,0,0.3333333333333333,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,135,135,300,2,1.8644,8,8,20,30,1,10,20,1,2,15,3,5,1,0,0.3434343434343434,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,136,136,300,2,4.221,15,8,7,30,5,10,15,5,5,25,5,10,1,0,0.35353535353535354,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,137,137,300,2,2.4956,3,5,15,30,1,2,10,5,2,25,3,10,1,0,0.36363636363636365,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,138,138,300,3,8.1297,8,8,15,20,5,2,20,3,10,15,5,2,1,0,0.37373737373737376,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,139,139,300,3,2.5367,15,8,20,10,3,10,15,1,10,25,1,2,1,0,0.3838383838383838,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,140,140,300,3,2.6339,15,12,20,20,5,10,15,1,2,10,3,2,1,0,0.3939393939393939,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,141,141,300,3,1.8699,15,12,15,20,3,5,15,3,5,15,3,2,1,0,0.40404040404040403,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,142,142,300,3,2.5493,3,12,20,10,3,5,20,1,5,15,5,2,1,0,0.41414141414141414,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,143,143,300,2,2.6727,15,5,20,20,5,10,20,5,2,25,3,10,1,0,0.42424242424242425,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,144,144,300,1,4.0155,15,12,7,30,5,5,20,3,10,10,1,5,1,0,0.43434343434343436,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,145,145,300,3,1.8811,8,8,15,20,3,10,20,3,10,15,3,2,1,0,0.4444444444444444,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,146,146,300,2,2.629,8,8,20,20,3,5,15,3,2,25,1,2,1,0,0.45454545454545453,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,147,147,300,1,2.4299,15,5,15,10,5,2,20,3,5,25,5,10,1,0,0.46464646464646464,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,148,148,300,2,2.7585,15,12,15,30,3,10,10,5,2,25,5,5,1,0,0.47474747474747475,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,149,149,300,3,2.2283,15,12,15,20,5,10,10,1,10,25,5,5,1,0,0.48484848484848486,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,150,150,300,2,1.5848,3,5,20,20,1,10,10,5,2,25,1,10,1,0,0.494949494949495,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,151,151,300,2,5.0699,15,5,20,20,1,5,10,1,5,25,5,10,1,0,0.5050505050505051,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,152,152,300,1,3.989,3,5,20,10,3,2,15,1,2,15,1,2,1,0,0.5151515151515151,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,153,153,300,3,4.1765,8,12,15,10,1,2,15,3,2,25,5,2,1,0,0.5252525252525253,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,154,154,300,2,10.325,15,12,7,10,5,10,10,5,2,15,3,2,1,0,0.5353535353535354,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,155,155,300,2,7.4073,3,5,20,30,3,2,10,3,5,25,3,5,1,0,0.5454545454545454,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,156,156,300,3,2.606,15,5,20,30,3,10,15,5,5,25,3,2,1,0,0.5555555555555556,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,157,157,300,1,2.6941,3,12,7,10,1,2,10,5,5,25,3,10,1,0,0.5656565656565656,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,158,158,300,2,7.5175,15,12,20,20,3,2,10,3,2,25,3,5,1,0,0.5757575757575758,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,159,159,300,1,6.1719,8,5,20,10,5,2,15,5,2,15,5,2,1,0,0.5858585858585859,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,160,160,300,1,1.6397,15,12,15,30,3,2,20,5,5,25,5,5,1,0,0.5959595959595959,0
BAB_U,AB_U,41,5996d2256b939900012d9f22,315_5996d2256b939900012d9f22.csv,161,161,300,2,2.7319,3,5,15,10,1,2,20,5,2,25,1,10,1,0,0.6060606060606061,0
